fid,ZCTA5CE20,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,zip_area,GEOID20_2,FHSZ_avg_rating
1042,"93249","93249",860Z200US93249,B5,G6350,S,526401134,1369104,"+35.6216970","-119.8877470",527770273.221761,"93249",0.38686974774279
1043,"93630","93630",860Z200US93630,B5,G6350,S,420148538,3511645,"+36.7165742","-120.1269547",423660206.655714,,0
1044,"95391","95391",860Z200US95391,B5,G6350,S,69552734,1293001,"+37.7807898","-121.5980477",70845741.154382,"95391",1.22298926530645
1045,"95220","95220",860Z200US95220,B5,G6350,S,150371281,1746517,"+38.2002315","-121.2350309",152117822.313648,"95220",0.0288642513782442
1046,"95237","95237",860Z200US95237,B5,G6350,S,19204252,24339,"+38.1539541","-121.1465613",19228592.2476112,,0
1047,"93650","93650",860Z200US93650,B5,G6350,S,1618535,0,"+36.8401974","-119.8001206",1618536.00423314,,0
1048,"93042","93042",860Z200US93042,B5,G6350,S,71346631,12163574,"+33.2556547","-119.5035884",83510210.2831078,"93042",0.000676828047975596
1049,"95253","95253",860Z200US95253,B5,G6350,S,4359780,0,"+38.1471686","-121.1952844",4359781.15584476,,0
1050,"93730","93730",860Z200US93730,B5,G6350,S,20380035,757727,"+36.9060265","-119.7511410",21137754.5394871,"93730",0.000120801252651074
1051,"95377","95377",860Z200US95377,B5,G6350,S,284798424,73603,"+37.6740035","-121.5168567",284872034.39364,"95377",1.46630796563317
1052,"93634","93634",860Z200US93634,B5,G6350,S,3010278767,57052986,"+37.2236095","-119.0009358",3067331819.12351,"93634",0.0217678844200708
1053,"95838","95838",860Z200US95838,B5,G6350,S,23841054,48714,"+38.6457235","-121.4452544",23889771.7351951,,0
1054,"93531","93531",860Z200US93531,B5,G6350,S,50486942,18908,"+35.2317801","-118.6130668",50505853.0555901,"93531",2.87227701163314
1055,"93581","93581",860Z200US93581,B5,G6350,S,6724488,17793,"+35.1129063","-118.5709793",6742281.9108243,"93581",0.0038442781735858
1056,"92373","92373",860Z200US92373,B5,G6350,S,103276296,514517,"+34.0119465","-117.1597020",103790813.032629,"92373",2.17786103261149
1057,"92107","92107",860Z200US92107,B5,G6350,S,7832865,1191976,"+32.7390553","-117.2454042",9024843.67025219,"92107",0.0871297620409449
1058,"93652","93652",860Z200US93652,B5,G6350,S,5346999,0,"+36.5950119","-119.9045766",5346996.32401638,,0
1059,"92415","92415",860Z200US92415,B5,G6350,S,171689,0,"+34.1050543","-117.2868479",171689.081066235,,0
1060,"95842","95842",860Z200US95842,B5,G6350,S,10286755,0,"+38.6870376","-121.3488651",10286755.9208136,,0
1061,"95843","95843",860Z200US95843,B5,G6350,S,16878643,0,"+38.7153295","-121.3636749",16878641.2022231,,0
1062,"95835","95835",860Z200US95835,B5,G6350,S,22997563,207638,"+38.6684910","-121.5256020",23205190.4693118,,0
1063,"92117","92117",860Z200US92117,B5,G6350,S,22540529,0,"+32.8248932","-117.1997139",22540539.5765292,"92117",1.26204312645687
1064,"92122","92122",860Z200US92122,B5,G6350,S,13929405,0,"+32.8567981","-117.2101561",13929404.4738621,"92122",1.31961769804359
1065,"92130","92130",860Z200US92130,B5,G6350,S,48081161,0,"+32.9476156","-117.2058249",48081168.1261711,"92130",2.51024195833191
1066,"92371","92371",860Z200US92371,B5,G6350,S,342112341,0,"+34.4383377","-117.5425936",342112381.230741,"92371",0.81741825438354
1067,"93562","93562",860Z200US93562,B5,G6350,S,231804782,9176805,"+35.7012209","-117.3075439",240981586.274009,,0
1068,"95827","95827",860Z200US95827,B5,G6350,S,23167822,386803,"+38.5483596","-121.3274972",23554633.2423963,,0
1069,"91759","91759",860Z200US91759,B5,G6350,S,213754101,2067,"+34.2636985","-117.6995737",213756183.571595,"91759",0.103745632734512
1070,"95829","95829",860Z200US95829,B5,G6350,S,52597913,11789,"+38.4895460","-121.3234520",52609708.390197,,0
1071,"92397","92397",860Z200US92397,B5,G6350,S,123269444,62257,"+34.3540894","-117.7537180",123331710.822608,"92397",0.499989927881432
1072,"92395","92395",860Z200US92395,B5,G6350,S,43748025,923956,"+34.5048281","-117.2989850",44671976.1713811,,0
1073,"94571","94571",860Z200US94571,B5,G6350,S,282561821,34700517,"+38.1520707","-121.7597729",317262379.300564,,0
1074,"95638","95638",860Z200US95638,B5,G6350,S,207786584,1523684,"+38.3426776","-121.0701320",209310310.43049,"95638",0.983808506704369
1075,"95555","95555",860Z200US95555,B5,G6350,S,288141621,12439129,"+41.3025508","-123.9776369",300580797.219055,"95555",1.21202843123454
1076,"93446","93446",860Z200US93446,B5,G6350,S,1109390017,9361039,"+35.6590681","-120.7175839",1118751166.66523,"93446",2.14555457584879
1077,"92145","92145",860Z200US92145,B5,G6350,S,27562167,11500,"+32.8684963","-117.1431718",27573666.2039308,"92145",0.0375462793351647
1078,"91762","91762",860Z200US91762,B5,G6350,S,37039177,0,"+34.0594090","-117.6692980",37039181.8992179,,0
1079,"95355","95355",860Z200US95355,B5,G6350,S,24206375,81123,"+37.6729060","-120.9465940",24287501.4324643,,0
1080,"92116","92116",860Z200US92116,B5,G6350,S,8753688,0,"+32.7648411","-117.1231244",8753690.42030805,"92116",1.73841317196985
1081,"93021","93021",860Z200US93021,B5,G6350,S,123779317,628163,"+34.3051810","-118.8839285",124407488.34338,"93021",2.22649256039468
1082,"95312","95312",860Z200US95312,B5,G6350,S,2538604,0,"+37.4210709","-120.6529833",2538604.2346339,,0
1083,"95368","95368",860Z200US95368,B5,G6350,S,7927053,74875,"+37.7132691","-121.0854039",8001934.5787862,,0
1084,"93023","93023",860Z200US93023,B5,G6350,S,691185297,663222,"+34.5090947","-119.2519103",691848605.949567,"93023",0.59855005297211
1085,"96034","96034",860Z200US96034,B5,G6350,S,290090295,1222722,"+41.4440190","-122.6049604",291313090.460617,"96034",1.85918162078026
1086,"92389","92389",860Z200US92389,B5,G6350,S,115745783,177237,"+35.8245722","-116.2747546",115923027.094574,,0
1087,"93210","93210",860Z200US93210,B5,G6350,S,2008217844,575866,"+36.1674637","-120.4385560",2008793854.16266,"93210",1.63700237805334
1088,"91730","91730",860Z200US91730,B5,G6350,S,35558723,3447,"+34.1004019","-117.5812819",35562178.8330373,,0
1089,"91786","91786",860Z200US91786,B5,G6350,S,23163019,0,"+34.1052502","-117.6620703",23163026.7971465,"91786",0.299122590107098
1090,"95435","95435",860Z200US95435,B5,G6350,S,37019,0,"+39.0031495","-122.8747978",37018.7123877166,,0
1091,"93001","93001",860Z200US93001,B5,G6350,S,250125064,19129954,"+34.3623765","-119.3512684",269255038.234228,"93001",2.19423196737989
1092,"95370","95370",860Z200US95370,B5,G6350,S,267016922,5656934,"+37.9844012","-120.3480656",272673861.781423,"95370",2.25617895894671
1093,"93725","93725",860Z200US93725,B5,G6350,S,173530862,307363,"+36.6272111","-119.7318880",173838233.445266,,0
1094,"95322","95322",860Z200US95322,B5,G6350,S,438721494,9250891,"+37.1819697","-121.0199688",447972436.868733,"95322",0.619600464206085
1095,"93117","93117",860Z200US93117,B5,G6350,S,435322677,4965321,"+34.4794531","-120.0840941",440288036.37301,"93117",2.07824419243665
1096,"93427","93427",860Z200US93427,B5,G6350,S,179943856,55316,"+34.6429587","-120.2391256",179999174.512193,"93427",2.62423188002458
1097,"93223","93223",860Z200US93223,B5,G6350,S,8036387,0,"+36.3011122","-119.2078750",8036392.17568878,,0
1098,"93728","93728",860Z200US93728,B5,G6350,S,7879187,0,"+36.7573019","-119.8182824",7879190.88854289,,0
1099,"93309","93309",860Z200US93309,B5,G6350,S,27069611,398549,"+35.3430463","-119.0650400",27468155.7268026,,0
1100,"95365","95365",860Z200US95365,B5,G6350,S,9493361,0,"+37.3011826","-120.3314818",9493357.35123705,,0
1101,"93458","93458",860Z200US93458,B5,G6350,S,73599584,835838,"+34.9532450","-120.4921190",74435418.2755515,"93458",2.21546372329838e-07
1102,"93201","93201",860Z200US93201,B5,G6350,S,185797390,28350,"+35.8568588","-119.5075255",185825762.270771,,0
1103,"93429","93429",860Z200US93429,B5,G6350,S,17874173,60573,"+34.8676617","-120.5399041",17934747.9585698,"93429",1.53502256951037
1104,"95382","95382",860Z200US95382,B5,G6350,S,28348156,69528,"+37.5275576","-120.8511059",28417674.4800622,,0
1105,"92182","92182",860Z200US92182,B5,G6350,S,540993,0,"+32.7749830","-117.0742275",540992.290620213,"92182",0.730919826750779
1106,"93106","93106",860Z200US93106,B5,G6350,S,1630558,0,"+34.4172586","-119.8513017",1630557.73530179,,0
1107,"95385","95385",860Z200US95385,B5,G6350,S,69529380,1261365,"+37.6098210","-121.2484951",70790749.3146421,,0
1108,"95212","95212",860Z200US95212,B5,G6350,S,54861975,354499,"+38.0499390","-121.2329698",55216460.2774481,,0
1109,"95824","95824",860Z200US95824,B5,G6350,S,10328499,0,"+38.5174351","-121.4414397",10328509.545113,,0
1110,"91977","91977",860Z200US91977,B5,G6350,S,25686989,1349731,"+32.7262367","-116.9943176",27036714.4467916,"91977",0.162270533078496
1111,"93243","93243",860Z200US93243,B5,G6350,S,423222154,2541418,"+34.8399838","-118.8149458",425763624.364396,"93243",2.68111281537434
1112,"95242","95242",860Z200US95242,B5,G6350,S,235351034,4712235,"+38.1370681","-121.3845464",240063295.291471,,0
1113,"93723","93723",860Z200US93723,B5,G6350,S,106372984,117466,"+36.7897564","-119.9525593",106490450.650734,,0
1114,"93276","93276",860Z200US93276,B5,G6350,S,11046482,0,"+35.3175973","-119.4093065",11046482.3317738,,0
1115,"92324","92324",860Z200US92324,B5,G6350,S,71953182,1078769,"+34.0251856","-117.2888486",73031929.3295019,"92324",1.63699762495014
1116,"95231","95231",860Z200US95231,B5,G6350,S,27879007,181857,"+37.8737927","-121.2901459",28060857.6640263,,0
1117,"95227","95227",860Z200US95227,B5,G6350,S,98574862,7720065,"+38.2103525","-121.0512555",106294940.535185,"95227",0.887886227547285
1118,"93240","93240",860Z200US93240,B5,G6350,S,150094373,14637686,"+35.6175465","-118.4522853",164732074.933761,"93240",0.686243070793803
1119,"95366","95366",860Z200US95366,B5,G6350,S,88886859,878986,"+37.7627662","-121.1252772",89765852.0414612,,0
1120,"93560","93560",860Z200US93560,B5,G6350,S,434948455,687568,"+34.8787816","-118.3183261",435635996.483287,"93560",0.104053035048153
1121,"93611","93611",860Z200US93611,B5,G6350,S,26694312,95895,"+36.8266683","-119.6805725",26790205.9469395,,0
1122,"93505","93505",860Z200US93505,B5,G6350,S,168400215,113165,"+35.1089575","-117.9564610",168513381.478737,,0
1123,"93241","93241",860Z200US93241,B5,G6350,S,13074916,11548,"+35.2452601","-118.9052798",13086462.4434323,,0
1124,"93203","93203",860Z200US93203,B5,G6350,S,445544376,175898,"+35.1199950","-118.8458994",445720302.492845,"93203",0.293398092414121
1125,"93528","93528",860Z200US93528,B5,G6350,S,6354495,0,"+35.3718756","-117.6418025",6354494.76632786,,0
1126,"93536","93536",860Z200US93536,B5,G6350,S,658777762,2244232,"+34.7376703","-118.3874244",661022001.101877,"93536",0.684296612631429
1127,"95834","95834",860Z200US95834,B5,G6350,S,25806715,652286,"+38.6352119","-121.5186075",26458992.762988,,0
1128,"93668","93668",860Z200US93668,B5,G6350,S,123203469,1148603,"+36.6576159","-120.2931009",124352074.742843,,0
1129,"92092","92092",860Z200US92092,B5,G6350,S,345317,0,"+32.8755447","-117.2361440",345318.364446549,"92092",1.78007530588974
1130,"93558","93558",860Z200US93558,B5,G6350,S,104699505,0,"+35.3394535","-117.5851329",104699515.872635,,0
1131,"95670","95670",860Z200US95670,B5,G6350,S,33455726,887916,"+38.6042685","-121.2803275",34343645.7808145,,0
1132,"92394","92394",860Z200US92394,B5,G6350,S,82980086,409480,"+34.5634635","-117.3535793",83389569.1861839,,0
1133,"92368","92368",860Z200US92368,B5,G6350,S,128641100,1955542,"+34.6643879","-117.3148750",130596659.678247,,0
1134,"95742","95742",860Z200US95742,B5,G6350,S,130644082,282964,"+38.5622013","-121.2047003",130927048.161404,"95742",0.321172370576302
1135,"95683","95683",860Z200US95683,B5,G6350,S,223673093,870723,"+38.5119915","-121.0962605",224543850.119412,"95683",1.33129794601575
1136,"92173","92173",860Z200US92173,B5,G6350,S,7450579,0,"+32.5555802","-117.0511954",7450575.69035604,"92173",0.732153018434913
1137,"92345","92345",860Z200US92345,B5,G6350,S,256034749,3683200,"+34.3609721","-117.3130389",259717962.296506,"92345",0.58174963508595
1138,"92308","92308",860Z200US92308,B5,G6350,S,267381506,1381953,"+34.4202222","-117.1561341",268763470.690854,"92308",0.941468553795733
1139,"95690","95690",860Z200US95690,B5,G6350,S,133628130,4966685,"+38.2034041","-121.6262394",138594818.648522,,0
1140,"95757","95757",860Z200US95757,B5,G6350,S,167046572,2638234,"+38.3316522","-121.4369791",169684810.528914,,0
1141,"95910","95910",860Z200US95910,B5,G6350,S,85275255,2836,"+39.4628829","-120.8297834",85278111.6837956,"95910",0.83395011519309
1142,"95922","95922",860Z200US95922,B5,G6350,S,134371009,11065874,"+39.4667301","-121.0718654",145436902.044334,"95922",1.04836096230286
1143,"95417","95417",860Z200US95417,B5,G6350,S,62157226,0,"+39.6879081","-123.6506987",62157230.0467934,"95417",1.95619721643713
1144,"92233","92233",860Z200US92233,B5,G6350,S,393812527,1504364,"+33.1473839","-115.5004049",395316900.793416,,0
1145,"96001","96001",860Z200US96001,B5,G6350,S,187777496,3752546,"+40.5771760","-122.4547147",191530053.159231,"96001",1.69219824068396
1146,"95939","95939",860Z200US95939,B5,G6350,S,665737146,7662660,"+39.5616852","-122.6116979",673399902.623159,"95939",1.36713420205628
1147,"94109","94109",860Z200US94109,B5,G6350,S,2793343,295796,"+37.7944848","-122.4222696",3089139.73925263,,0
1148,"95039","95039",860Z200US95039,B5,G6350,S,45012589,4653213,"+36.8277452","-121.7652904",49665799.5514477,,0
1149,"93465","93465",860Z200US93465,B5,G6350,S,219208208,13838,"+35.5427158","-120.7337956",219222039.844358,"93465",1.96330316313255
1150,"95012","95012",860Z200US95012,B5,G6350,S,33446737,545985,"+36.7888278","-121.7348886",33992724.4605685,"95012",0.17493130742691
1151,"93432","93432",860Z200US93432,B5,G6350,S,218945573,741518,"+35.4785202","-120.4814349",219687104.619796,"93432",2.39364628702964
1152,"92256","92256",860Z200US92256,B5,G6350,S,164076268,0,"+34.0720603","-116.6176658",164076268.477355,"92256",0.504140194056351
1153,"95616","95616",860Z200US95616,B5,G6350,S,77324072,84521,"+38.5541465","-121.7985136",77408598.5845812,,0
1154,"95943","95943",860Z200US95943,B5,G6350,S,164690157,5502401,"+39.5752141","-122.0345358",170192565.531664,,0
1155,"95547","95547",860Z200US95547,B5,G6350,S,26920182,0,"+40.5694635","-124.0775035",26920181.1609869,"95547",0.999959477302328
1156,"92314","92314",860Z200US92314,B5,G6350,S,94813298,50567,"+34.2541177","-116.7963779",94863861.5154999,"92314",0.933556824118812
1157,"96140","96140",860Z200US96140,B5,G6350,S,26790551,539470,"+39.2320185","-120.0963996",27330021.2849763,"96140",0.989928312397919
1158,"94105","94105",860Z200US94105,B5,G6350,S,1277049,1476309,"+37.7915753","-122.3937328",2753359.67826913,,0
1159,"92365","92365",860Z200US92365,B5,G6350,S,1251803142,2385323,"+34.8966876","-116.5604179",1254188556.14292,,0
1160,"92285","92285",860Z200US92285,B5,G6350,S,704912422,0,"+34.3376546","-116.5136717",704912463.068015,"92285",0.105928733318017
1161,"92268","92268",860Z200US92268,B5,G6350,S,180478390,0,"+34.1614600","-116.5500142",180478401.46443,"92268",1.46884747326519
1162,"95620","95620",860Z200US95620,B5,G6350,S,624878262,7471338,"+38.4049355","-121.7543792",632349637.272338,,0
1163,"92304","92304",860Z200US92304,B5,G6350,S,123472997,0,"+34.5487490","-115.6908053",123473032.394257,,0
1164,"93926","93926",860Z200US93926,B5,G6350,S,173933158,309586,"+36.5258701","-121.3967349",174242763.358007,"93926",0.918825710193015
1165,"96019","96019",860Z200US96019,B5,G6350,S,50035465,3333134,"+40.6873543","-122.3994497",53368610.5877611,"96019",1.56078825213261
1166,"93960","93960",860Z200US93960,B5,G6350,S,450991821,12529600,"+36.4056248","-121.3230545",463521441.93273,"93960",1.46572338755066
1167,"92363","92363",860Z200US92363,B5,G6350,S,963533140,32898670,"+34.7110781","-114.5819822",996431883.612199,,0
1168,"93405","93405",860Z200US93405,B5,G6350,S,232370107,441412,"+35.3004652","-120.7348428",232811520.824329,"93405",1.88211810974818
1169,"95951","95951",860Z200US95951,B5,G6350,S,50683672,2550930,"+39.7225122","-122.0044327",53234600.0304405,,0
1170,"95920","95920",860Z200US95920,B5,G6350,S,178912998,616634,"+39.4497945","-121.9363724",179529640.092201,,0
1171,"93924","93924",860Z200US93924,B5,G6350,S,484345154,1071708,"+36.4156034","-121.6376512",485416917.725103,"93924",1.53507802306674
1172,"93927","93927",860Z200US93927,B5,G6350,S,544199522,3501670,"+36.2755866","-121.3919238",547701242.256227,"93927",1.40250388316739
1173,"95415","95415",860Z200US95415,B5,G6350,S,143204955,0,"+39.0205089","-123.3675486",143204971.515874,"95415",2.4816048970788
1174,"93410","93410",860Z200US93410,B5,G6350,S,1129563,0,"+35.3044560","-120.6569384",1129563.88747371,"93410",1.11002091431902
1175,"95571","95571",860Z200US95571,B5,G6350,S,17039072,117818,"+40.3655410","-123.9442803",17156888.2899017,"95571",1.98555408195411
1176,"92347","92347",860Z200US92347,B5,G6350,S,444551903,0,"+34.9500139","-117.2580469",444551940.849515,,0
1177,"95637","95637",860Z200US95637,B5,G6350,S,109503866,0,"+38.8530151","-122.2728699",109503863.990965,"95637",1.55112054444352
1178,"96087","96087",860Z200US96087,B5,G6350,S,110639920,12670554,"+40.6331342","-122.5870703",123310473.422019,"96087",0.783369089750275
1179,"96051","96051",860Z200US96051,B5,G6350,S,889485482,91738528,"+40.9163278","-122.3108220",981224076.340895,"96051",0.96820564940466
1180,"94102","94102",860Z200US94102,B5,G6350,S,1713282,0,"+37.7795621","-122.4192928",1713276.46599218,,0
1181,"91915","91915",860Z200US91915,B5,G6350,S,20017949,1500481,"+32.6236021","-116.9498039",21518431.8877048,"91915",1.12277749324716
1182,"96084","96084",860Z200US96084,B5,G6350,S,140545075,120974,"+40.7958338","-121.8686943",140666069.152683,"96084",2.76694159351709
1183,"92225","92225",860Z200US92225,B5,G6350,S,1504708381,9881689,"+33.7172658","-114.6600840",1514590127.5695,,0
1184,"91941","91941",860Z200US91941,B5,G6350,S,21298308,12381,"+32.7592661","-116.9970908",21310685.0939695,"91941",0.0537498441681793
1185,"92019","92019",860Z200US92019,B5,G6350,S,82183818,0,"+32.7788438","-116.8714160",82183820.7888806,"92019",2.12634590544134
1186,"92021","92021",860Z200US92021,B5,G6350,S,72620851,453630,"+32.8357316","-116.8746171",73074499.5154671,"92021",2.39561418407919
1187,"92083","92083",860Z200US92083,B5,G6350,S,14368941,0,"+33.1980841","-117.2483642",14368936.2963936,,0
1188,"92128","92128",860Z200US92128,B5,G6350,S,30317183,21498,"+32.9969673","-117.0729787",30338687.6706587,"92128",1.23746981905207
1189,"95747","95747",860Z200US95747,B5,G6350,S,109077837,1272,"+38.7784212","-121.3688294",109079126.200455,,0
1190,"91948","91948",860Z200US91948,B5,G6350,S,90351823,143662,"+32.8649528","-116.4730364",90495487.4232228,"91948",0.579971964153569
1191,"92003","92003",860Z200US92003,B5,G6350,S,38890176,1228275,"+33.2852743","-117.1977769",40118448.0455078,"92003",3.35250638003046
1192,"92055","92055",860Z200US92055,B5,G6350,S,336417977,115630,"+33.4111964","-117.4332594",336533656.409852,"92055",0.00474012811821291
1193,"92507","92507",860Z200US92507,B5,G6350,S,55365190,16383,"+33.9911223","-117.3068215",55381574.3451536,"92507",0.797788815807524
1194,"92673","92673",860Z200US92673,B5,G6350,S,26689348,27169,"+33.4669078","-117.6140160",26716523.4429129,"92673",0.575660072694944
1195,"94132","94132",860Z200US94132,B5,G6350,S,8110293,1299131,"+37.7222142","-122.4840831",9409431.41563524,,0
1196,"94127","94127",860Z200US94127,B5,G6350,S,4830201,9359,"+37.7360266","-122.4572070",4839561.08327032,,0
